param_name,param_value,ctrl_freq,trial,rng_seed,jitter_value,terrain,crash,success,max_x,vx_m_s
rolling_friction,0.00017782794100389227,30.0,1,2944346,0.0,flat,False,True,0.43976312547872126,0.15164244595010404
rolling_friction,0.00017782794100389227,30.0,0,383550977,0.0,flat,False,True,0.41195958693795987,0.1420550299780958
rolling_friction,0.00017782794100389227,50.0,2,1279044886,0.0,flat,False,True,0.7241234363376967,0.24969773666764847
rolling_friction,0.00017782794100389227,30.0,3,1289875845,0.0,flat,False,True,0.4285501029058526,0.14777589755323076
rolling_friction,0.00017782794100389227,10.0,4,6162019,0.0,flat,False,True,0.24500018823115916,0.0844828124149753
rolling_friction,0.00017782794100389227,50.0,0,2139597035,0.0,flat,False,True,0.6968256497027969,0.24028469567997887
rolling_friction,0.00017782794100389227,50.0,3,898438255,0.0,flat,False,True,0.7419136346629007,0.2558322878142808
rolling_friction,0.00017782794100389227,30.0,4,909269214,0.0,flat,False,True,0.4332307447299151,0.14938990089100504
rolling_friction,0.00017782794100389227,50.0,1,1758990404,0.0,flat,False,True,0.6925971545054221,0.23882659388659824
rolling_friction,0.00017782794100389227,50.0,4,517831624,0.0,flat,False,True,0.7206796937777745,0.24851022819031518
rolling_friction,0.00017782794100389227,30.0,2,1769821363,0.0,flat,False,True,0.4278671655160287,0.14754040190157094
rolling_friction,0.001,10.0,0,1767102364,0.0,flat,False,True,0.049976106464408324,0.017233139388765143
rolling_friction,0.001,10.0,1,1386495733,0.0,flat,False,True,0.04977802915123897,0.01716483686782863
rolling_friction,0.001,10.0,2,906550215,0.0,flat,False,True,0.049307430308103334,0.017002562177677552
rolling_friction,0.001,30.0,0,522725911,0.0,flat,False,True,0.09675093126468635,0.0333623893177915
rolling_friction,0.001,10.0,4,45998066,0.0,flat,False,True,0.048822784436857225,0.016835442137766242
rolling_friction,0.001,10.0,3,525943584,0.0,flat,False,True,0.04932485266561572,0.01700856911510907
rolling_friction,0.001,30.0,2,1809657410,0.0,flat,False,True,0.09935554818758864,0.03426053386025733
rolling_friction,0.001,30.0,1,142119280,0.0,flat,False,True,0.0953743523098165,0.03288770692026819
rolling_friction,0.001,30.0,3,1429050779,0.0,flat,False,True,0.09165244553797555,0.03160429079177162
rolling_friction,0.001,30.0,4,949105261,0.0,flat,False,True,0.09529741931081397,0.03286117907516277
rolling_friction,0.001,50.0,2,1418219820,0.0,flat,False,True,0.15503731814831714,0.053461144191542256
rolling_friction,0.001,50.0,0,131288321,0.0,flat,False,True,0.15110130898190646,0.05210389887703818
rolling_friction,0.001,50.0,3,1037613189,0.0,flat,False,True,0.1553530220100721,0.053570007592147174
rolling_friction,0.001,50.0,4,557667671,0.0,flat,False,True,0.15998122041936108,0.05516593730552272
rolling_friction,0.001,50.0,1,1798826451,0.0,flat,False,True,0.14992571645893835,0.05169852214396238
